ext_gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,log10FDR
Porcn,1.0800158894288752,0.11056883615500876,0.0270662382070534,4.0851201895575855,4.4054007104808944e-5,1.045510569903975e-4,3.980671572193257
Ftsj1,1.1505182091832986,0.09827575894256846,0.026310134361561825,3.735281530380395,1.8750530089105437e-4,4.2233145624375444e-4,3.374346570092238
Cybb,2.7620492610702487,-1.1684192594221379,0.032422362429185024,-36.037449830317854,2.1687538178267503e-284,5.244182056045439e-283,282.28032223983405
Dynlt3,1.6191304950963898,0.15423021413146762,0.02180376246550941,7.073559637949591,1.510089793910288e-12,5.147588496556227e-12,11.288396178321264
Srpx,1.3749956960466514,-0.35175318829931346,0.027644634821131674,-12.724103269052115,4.344336495976535e-37,2.4634077489314766e-36,35.60846369678675
Tspan7,1.7865384939824827,-0.3322709875599892,0.028412697073955398,-11.69445430312797,1.3605895288520527e-31,7.122659581185683e-31,30.1473578117337
Bcor,1.1229539629204337,0.09339867113833301,0.02667365844944922,3.501532094494581,4.6259125121936605e-4,0.0010093523137437227,2.9959572171049773
Atp6ap2,2.082474924909278,-0.17725016471945684,0.021827173101078505,-8.12061937194692,4.638105217263131e-16,1.7667029857583256e-15,14.752836456994931
1810030O07Rik,1.2178611799611774,0.08083300792456238,0.02569835417572189,3.1454546610976384,0.0016582889596792306,0.003437978772382986,2.46369680916886
Med14,1.1187915908268486,0.11612178307230121,0.02654690486223263,4.374211746149876,1.2187204137947693e-5,3.0026563181431778e-5,4.5224943739867225
Usp9x,1.4949463838606392,0.222170345430192,0.022257093601618014,9.98200166683223,1.8274244604969207e-23,8.234593820464398e-23,22.084357817973462
Ddx3x,2.544080591521888,0.09588810053243148,0.020733115406032704,4.6248766118636935,3.748214613637487e-6,9.531377724128067e-6,5.020844319221003
Gpr34,1.262002914388796,-0.264208066876994,0.027934297807198413,-9.458196110764954,3.1330125286627888e-21,1.3474515916205676e-20,19.870486828270874
Maoa,1.1347308186344267,0.30953788067368193,0.024949744018415296,12.406455170249979,2.410924911955522e-35,1.3337069967489489e-34,33.87493957047336
Chst7,1.1217876545883265,-0.12306516504606957,0.02842142066608467,-4.3300145510644175,1.4909948926372022e-5,3.6569604911684615e-5,4.436879731639044
Rp2,1.2328635295702997,-0.11875016397604655,0.027067750327352282,-4.387145682219778,1.148478692033399e-5,2.836239681181257e-5,4.547257071156084
Ndufb11,3.7239223591277733,0.5868723701366829,0.018482007540787458,31.75371337997399,2.8217534768424275e-221,5.220243932158491e-220,219.2823092027611
Rbm10,1.1437911785841586,0.18507913942659757,0.025736018182547293,7.191444228622271,6.41095214798634e-13,2.204241917610246e-12,11.656740742979242
Uba1,1.6618132691306482,0.2966119439342037,0.020677390334807002,14.344747530103257,1.1491771289299138e-46,7.458255795778718e-46,45.12736272572261
Cdk16,1.3579226956892865,0.30920379371254225,0.02279102259400676,13.566911815262383,6.291751488108125e-42,3.809717615702313e-41,40.41910721395358
Usp11,1.0691131092711563,0.161398050815209,0.02680637741441235,6.020882580293521,1.7346856904325164e-9,5.232482891706112e-9,8.281292182970121
Araf,1.3182973115234462,0.15935842654423035,0.02414173589983503,6.6009514479577795,4.085273422213674e-11,1.3198713561983012e-10,9.879468396078865
Cfp,2.1892016830200416,-0.9917971238307056,0.032440710905658136,-30.57260757062268,2.83152210559739e-205,4.922903722199192e-204,203.3077786576919
Uxt,1.3182890362915793,0.12797176735069368,0.024352821894652515,5.254905074421548,1.4810083825382963e-7,4.067387064762953e-7,6.390684496862199
Klhl13,1.179079206582918,0.42666003860802504,0.023701871867855676,18.001111515021673,1.9094807830307076e-72,1.5832778159296283e-71,70.80044287329993
Dock11,1.166816536755483,-0.08877028300075061,0.027588858022288464,-3.217613535472724,0.0012926185675161419,0.002713485534603379,2.566472489271045
Il13ra1,1.3478780991929034,-0.14630565288409633,0.02608087655158978,-5.609690786070538,2.0268843810234505e-8,5.790087176518202e-8,7.237314897413187
Pgrmc1,1.8614637811923156,0.07770530314484347,0.020781475626516176,3.7391619604574755,1.8463474739580834e-4,4.161204912994603e-4,3.380780897427041
Slc25a5,7.262119307392749,1.3038097142748692,0.024450043874252474,53.32545499633511,0,0,Inf
Rpl39,20.159053443547233,1.038039947947116,0.02279068599972929,45.546674108863854,0,0,Inf
Upf3b,1.3144760873074264,0.4583242210862143,0.022240594833883864,20.607552293877987,2.348091645586876e-94,2.261477931518138e-93,92.64560764593118
Nkap,1.2705487588645548,0.09927193716537588,0.025018230448535468,3.967983961519034,7.248321067294359e-5,1.6854378025734523e-4,3.773287269543212
Ndufa1,2.8819190393245853,-0.07867469517960589,0.020168759547783858,-3.900819730296733,9.586752030376343e-5,2.211726623833966e-4,3.655268554174538
Lamp2,3.4308844743560964,-0.3871184008389297,0.0223846062547704,-17.293956231927492,5.224063953215112e-67,4.078980157743676e-66,65.38944840730937
Cul4b,1.1150968832605022,0.1066879488171467,0.026657404780614617,4.0021881235314645,6.275936559143271e-5,1.4655794762122393e-4,3.8339906254380853
Thoc2,1.4856465178711094,0.21010220901840998,0.0224088577962841,9.375855339367174,6.861713023582518e-21,2.9356649036977386e-20,19.532293519185316
Stag2,1.344076117411791,0.14502219241202388,0.024013631065879164,6.039161341913223,1.5491728506752716e-9,4.682495771560766e-9,8.329522606133965
Apln,1.094894510166342,-0.0893035093069369,0.028492761565769794,-3.134252504826454,0.0017229252658254748,0.0035664601440182657,2.4477626249531688
Sash3,1.1655640809382504,-0.1747599647991143,0.028308125663896986,-6.173491204399871,6.679826786981789e-10,2.0518800430766337e-9,8.68784803252352
Zdhhc9,1.1621106882924528,-0.10637388295675583,0.027783365774812555,-3.8286895770270837,1.2882737627730888e-4,2.9417149062795013e-4,3.531399418837971
Utp14a,1.2831640275054161,0.26650983039467047,0.023738520147308574,11.226893198937963,3.0087254569493737e-29,1.5106202209013457e-28,27.820844706209023
Elf4,1.178245877589864,-0.07928681071217557,0.027374778523291537,-2.8963452853039606,0.0037753675073960696,0.007537427049066503,2.122776878147472
Aifm1,1.18669187995815,0.15618049938077386,0.025470788350170002,6.131749721823253,8.691776684871254e-10,2.6549492524665856e-9,8.575943775744232
Zfp280c,1.0837290599787162,0.15773087512015513,0.02665286558664434,5.917970606477434,3.2593819755716693e-9,9.700416122123767e-9,8.013209635252734
Rbmx2,1.1340408027723579,0.1350977012149553,0.026223839864809813,5.151713170588913,2.5811760494375895e-7,7.000073389321905e-7,6.15489740678425
Hs6st2,1.0999620633269114,0.6989721723669319,0.022818675451284593,30.631583934797703,4.649111175015698e-206,8.111707483801086e-205,204.09088771881716
Gpc4,1.1890664180405182,0.11381908181920392,0.025754689736853794,4.419353639361998,9.899653913980293e-6,2.4521834068506947e-5,4.61044705062818
Gpc3,1.2704735830305756,0.22079788459335858,0.024203823599627236,9.122438183558696,7.345287373915166e-20,3.0676886519646832e-19,18.513188720210415
Phf6,1.1201476190100128,0.09417748593977604,0.026693385406227007,3.5281207125494993,4.1852125256566206e-4,9.148202412471336e-4,3.0386642347903816
Mospd1,1.2768069066867427,0.10444506147374656,0.02492287689144097,4.19073054562233,2.7805771942878243e-5,6.691743710260255e-5,4.174460700607308
Cxx1a,1.4765350476158485,-0.16977934810746434,0.02510295387145417,-6.7633215189280556,1.3486348885556455e-11,4.4369967312042976e-11,10.352910891233966
Mmgt1,1.1135276977424506,0.08853024864306172,0.026815213562471858,3.301493327167106,9.617162244200142e-4,0.002042727985115986,2.6897894612815634
Fhl1,1.6351927964447583,0.11616664065935287,0.026403286060829482,4.399703900178226,1.0839868364047495e-5,2.678769953498295e-5,4.572064580985326
Htatsf1,1.3189430372037803,0.36751379853338384,0.02276004862424243,16.147320447370817,1.18603036775288e-58,8.569913246088768e-58,57.06702357445202
Arhgef6,1.2447766542110659,-0.17635240343534578,0.027401408487453385,-6.435888268885681,1.227533097141956e-10,3.878277706181602e-10,9.41136109625161
Rbmx,1.2744732158828787,0.43725063520298013,0.022715566813541917,19.248942313088687,1.4407432808166673e-82,1.2773260417402915e-81,80.89369823346843
Fmr1,1.3175527497544035,0.21407098505982358,0.02377411281700636,9.004373231824323,2.169011857205069e-19,8.949528890221868e-19,18.04819982566309
Gm14698,1.2293451128687531,0.15955589749703403,0.025001985273771083,6.381729120703861,1.750994925311863e-10,5.507294162781395e-10,9.259061725795672
1110012L19Rik,1.2220180613549239,0.08989381122767284,0.025580462742472505,3.51415891622702,4.411488089529053e-4,9.635653160249902e-4,3.016118841021198
BC023829,1.1689788719484082,0.0742258307414141,0.02627755990704467,2.8246850546239313,0.004732711012981987,0.009337339546780914,2.029776848046304
Cd99l2,1.1735362194409407,0.10624842594448486,0.025990605804598353,4.08795496123784,4.35192614713355e-5,1.0334859610173949e-4,3.9856954184988007
Hmgb3,1.2565319420755967,1.1111147374523855,0.019258312713433992,57.695331568549456,0,0,Inf
Vma21,1.714756292232247,0.552497533349626,0.018988703110791025,29.096117313859583,4.019799734373411e-186,6.413387961904967e-185,184.1929124877269
Cetn2,1.4316448287813774,0.1783446467792934,0.023034174169049508,7.742610847274525,9.739579585472787e-15,3.5545241381827077e-14,13.449218532204076
